Stall_ID,State,GI_Product,Is_Registered_GI,Monthly_Income_Bracket,Has_Govt_ID,Ecommerce_Active,Govt_Interaction_Rating,Fair_Beneficial,Wants_More_Events,Year,Income_Numeric,Govt_Interaction_Score,State_Region,Years_Registered,Digital_Adoption_Index
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2019,25000.0,3,East,7,0.9701933249599752
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2020,25000.0,3,East,9,1.0672541444585766
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2021,25000.0,3,East,2,1.0173510373811723
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2022,25000.0,3,East,6,0.9839680661621308
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2023,25000.0,3,East,2,1.072926438430869
23,Bihar,Chikan Craft,1,<50K,1,0,Good,1,1,2024,25000.0,3,East,2,0.41058158131905376
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2025,25000.0,3,East,13,1.0153123618131366
24,Bihar,Others,1,<50K,1,1,Good,1,1,2015,25000.0,3,East,1,0.847781053243629
24,Bihar,Others,1,<50K,1,1,Good,1,1,2016,25000.0,3,East,0,1.076337861796467
24,Bihar,Others,1,100K-200K,1,1,Good,1,1,2017,150000.0,3,East,0,1.120827841789644
24,Bihar,Others,1,100K-200K,1,1,Good,1,1,2018,150000.0,3,East,1,1.1155042291671007
24,Bihar,Others,1,<50K,1,0,Good,1,1,2019,25000.0,3,East,0,0.2389538242791821
24,Bihar,Others,1,<50K,1,1,Good,1,1,2020,25000.0,3,East,9,1.0260392409656964
24,Bihar,Others,1,<50K,1,1,Good,1,1,2021,25000.0,3,East,2,1.1029391416599497
24,Bihar,Others,1,<50K,1,1,Good,1,1,2022,25000.0,3,East,0,0.99030229894375
24,Bihar,Others,1,<50K,1,1,Good,1,1,2023,25000.0,3,East,12,0.9860407915176711
24,Bihar,Others,1,<50K,1,1,Good,1,1,2024,25000.0,3,East,2,0.9503427431325618
24,Bihar,Others,1,<50K,1,1,Good,1,1,2025,25000.0,3,East,4,0.8778494219106631
25,Telangana,Others,0,<50K,0,1,,1,1,2015,25000.0,2,South,0,0.6134814335027379
25,Telangana,Others,0,<50K,0,0,,1,1,2016,25000.0,2,South,0,0.07055349744050786
25,Telangana,Others,0,<50K,0,1,,1,1,2017,25000.0,2,South,0,0.5314580452513927
25,Telangana,Others,0,<50K,0,0,,1,1,2018,25000.0,2,South,0,-0.13512822980327274
25,Telangana,Others,0,<50K,0,1,,1,1,2019,25000.0,2,South,0,0.5833718467419781
25,Telangana,Others,0,<50K,0,1,,1,1,2020,25000.0,2,South,0,0.3945919541248798
25,Telangana,Others,0,<50K,0,1,,1,1,2021,25000.0,2,South,0,0.49664038887968
25,Telangana,Others,0,<50K,0,1,,1,1,2022,25000.0,2,South,0,0.5455349908579823
25,Telangana,Others,0,<50K,0,1,,1,1,2023,25000.0,2,South,0,0.5202229573624568
25,Telangana,Others,0,<50K,0,1,,1,1,2024,25000.0,2,South,0,0.7300801662523969
25,Telangana,Others,0,<50K,0,0,,1,1,2025,25000.0,2,South,0,-0.057401638635383834
26,Jharkhand,Sanganer Block Print,0,200K+,0,0,Good,1,1,2015,250000.0,3,East,0,0.06265281629799864
26,Jharkhand,Sanganer Block Print,0,50K-100K,0,0,Good,1,1,2016,75000.0,3,East,0,-0.10090899276063697
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2017,25000.0,3,East,0,-0.07965933528901109
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2018,25000.0,3,East,0,0.10927313474540108
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2019,25000.0,3,East,0,-0.12040656461102908
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2020,25000.0,3,East,0,-0.14206374201296187
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2021,25000.0,3,East,0,-0.0009554955622787503
26,Jharkhand,Sanganer Block Print,0,50K-100K,0,0,Good,1,1,2022,75000.0,3,East,0,0.0011158027480107013
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2023,25000.0,3,East,0,0.0495621784657965
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2024,25000.0,3,East,0,0.06251220135236513
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2025,25000.0,3,East,0,0.04242107739504167
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2015,25000.0,3,North,1,0.973271997586389
27,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2016,75000.0,3,North,4,0.8805065146300091
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2017,25000.0,3,North,6,0.8658891632028767
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2018,25000.0,3,North,4,1.0200497776175295
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2019,25000.0,3,North,0,1.1188231127453288
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2020,25000.0,3,North,4,0.8612841276907877
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2021,25000.0,3,North,5,0.9639332050055328
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2022,25000.0,3,North,8,1.056322010699336
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2023,25000.0,3,North,2,1.0962797617667521
27,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2024,75000.0,3,North,8,1.066518377860161
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2025,25000.0,3,North,5,0.9775437055347189
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2015,25000.0,3,South,0,0.9694268816435717
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2016,25000.0,3,South,3,0.9521155459949138
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2017,25000.0,3,South,2,0.962613289843538
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2018,25000.0,3,South,1,0.9549387417456127
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2019,25000.0,3,South,1,1.010366709296808
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2020,25000.0,3,South,7,0.7690124407565335
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2021,25000.0,3,South,8,0.9740695328305099
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2022,25000.0,3,South,3,1.0028972293952418
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2023,25000.0,3,South,4,0.9977859436687616
28,Karnataka,Sanganer Block Print,1,<50K,1,0,Good,1,1,2024,25000.0,3,South,6,0.3703777004818236
28,Karnataka,Sanganer Block Print,1,<50K,1,1,Good,1,1,2025,25000.0,3,South,4,1.1535938220854383
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2015,75000.0,3,West,2,0.5214057254065616
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2016,75000.0,3,West,2,0.32078764167008333
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2017,75000.0,3,West,1,0.5035661252973269
29,Rajasthan,Sanganer Block Print,1,200K+,1,0,Good,1,1,2018,250000.0,3,West,2,0.601784901703323
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2019,75000.0,3,West,5,0.36015074752511467
29,Rajasthan,Sanganer Block Print,1,<50K,1,0,Good,1,1,2020,25000.0,3,West,8,0.31768890746616224
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2021,75000.0,3,West,5,0.27197688340753584
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2022,75000.0,3,West,8,0.33948441276172825
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2023,75000.0,3,West,8,0.327876965775423
29,Rajasthan,Sanganer Block Print,1,200K+,1,0,Good,1,1,2024,250000.0,3,West,6,0.37190438675539966
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2025,75000.0,3,West,2,0.25195183045589165
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2015,25000.0,3,North,0,0.574922038548466
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2016,25000.0,3,North,0,0.574109263811533
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,1,Good,1,1,2017,25000.0,3,North,0,0.8469509408260043
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2018,25000.0,3,North,0,0.3732689209565895
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,1,Good,1,1,2019,25000.0,3,North,0,0.9028884443370089
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,1,Good,1,1,2020,25000.0,3,North,0,0.9819888599013291
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2021,25000.0,3,North,0,0.45626632005380197
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2022,25000.0,3,North,0,0.35096804275559224
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2023,25000.0,3,North,0,0.257553507758976
30,Uttar Pradesh,Madhubani Paintings,0,200K+,1,0,Good,1,1,2024,250000.0,3,North,0,0.4908581828183002
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2025,25000.0,3,North,0,0.5062427522935385
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2015,75000.0,3,West,1,0.982528752240463
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2016,75000.0,3,West,3,1.1132565761866633
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2017,75000.0,3,West,0,1.1000441354206045
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2018,75000.0,3,West,7,1.2565208511724044
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2019,75000.0,3,West,2,0.9281151235474655
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,West,2,0.9870265393711862
31,Rajasthan,Others,1,50K-100K,1,0,Good,1,1,2021,75000.0,3,West,10,0.50034677227549
31,Rajasthan,Others,1,200K+,1,1,Good,1,1,2022,250000.0,3,West,2,0.8722693664791111
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2023,75000.0,3,West,1,0.936903778564424
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2024,75000.0,3,West,8,1.1408254341930344
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2025,75000.0,3,West,12,1.054940976019226
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2015,25000.0,3,North,0,0.2687263894358415
32,Uttar Pradesh,Dokra,1,50K-100K,1,0,Good,1,1,2016,75000.0,3,North,2,0.2839913985132243
32,Uttar Pradesh,Dokra,1,200K+,1,0,Good,1,1,2017,250000.0,3,North,6,0.18326241941842647
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2018,25000.0,3,North,5,0.4122549666735731
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2019,25000.0,3,North,8,0.2812668813572931
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2020,25000.0,3,North,0,0.34794753773099907
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2021,25000.0,3,North,9,0.41150124068029964
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2022,25000.0,3,North,1,0.5267546784253765
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2023,25000.0,3,North,0,0.44051098906616376
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2024,25000.0,3,North,2,0.20761018205605408
32,Uttar Pradesh,Dokra,1,50K-100K,1,0,Good,1,1,2025,75000.0,3,North,13,0.49107675502431414
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2015,25000.0,3,North,0,0.5434956877886934
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2016,25000.0,3,North,0,0.29746199994570033
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2017,25000.0,3,North,0,0.3399340867024158
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2018,25000.0,3,North,0,0.30189455654252795
33,Uttar Pradesh,Madhubani Paintings,0,100K-200K,1,0,Good,1,1,2019,150000.0,3,North,0,0.46786812636146996
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2020,25000.0,3,North,0,0.5073425426271769
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2021,25000.0,3,North,0,0.38271037794267815
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,1,Good,1,1,2022,25000.0,3,North,0,0.9061534725732294
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2023,25000.0,3,North,0,0.6454702987402403
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2024,25000.0,3,North,0,0.282192293382802
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2025,25000.0,3,North,0,0.5520120103567899
34,Other,Sanganer Block Print,0,50K-100K,1,1,Good,1,1,2015,75000.0,3,Other,0,0.9990851073973018
34,Other,Sanganer Block Print,0,50K-100K,1,0,Good,1,1,2016,75000.0,3,Other,0,0.27389165560905593
34,Other,Sanganer Block Print,0,50K-100K,1,1,Good,1,1,2017,75000.0,3,Other,0,1.078657995233244
34,Other,Sanganer Block Print,0,50K-100K,1,1,Good,1,1,2018,75000.0,3,Other,0,0.9903596742937402
34,Other,Sanganer Block Print,0,100K-200K,1,1,Good,1,1,2019,150000.0,3,Other,0,0.8084556966852058
34,Other,Sanganer Block Print,0,50K-100K,1,1,Good,1,1,2020,75000.0,3,Other,0,0.8552656620810508
34,Other,Sanganer Block Print,0,50K-100K,1,0,Good,1,1,2021,75000.0,3,Other,0,0.29309699770880443
34,Other,Sanganer Block Print,0,50K-100K,1,0,Good,1,1,2022,75000.0,3,Other,0,0.37743628688127423
34,Other,Sanganer Block Print,0,50K-100K,1,0,Good,1,1,2023,75000.0,3,Other,0,0.26920679985868756
34,Other,Sanganer Block Print,0,50K-100K,1,1,Good,1,1,2024,75000.0,3,Other,0,0.9310870866318991
34,Other,Sanganer Block Print,0,100K-200K,1,1,Good,1,1,2025,150000.0,3,Other,0,1.1020981246577153
35,Other,Others,0,50K-100K,0,0,Good,1,1,2015,75000.0,3,Other,0,0.10469117944880924
35,Other,Others,0,<50K,0,0,Good,1,1,2016,25000.0,3,Other,0,-0.09776070363500365
35,Other,Others,0,<50K,0,0,Good,1,1,2017,25000.0,3,Other,0,-0.05976053500760545
35,Other,Others,0,<50K,0,0,Good,1,1,2018,25000.0,3,Other,0,0.1118870497182569
35,Other,Others,0,<50K,0,1,Good,1,1,2019,25000.0,3,Other,0,0.5780827536433186
35,Other,Others,0,<50K,0,0,Good,1,1,2020,25000.0,3,Other,0,0.1125666094979247
35,Other,Others,0,<50K,0,0,Good,1,1,2021,25000.0,3,Other,0,-0.025604125663612864
35,Other,Others,0,<50K,0,0,Good,1,1,2022,25000.0,3,Other,0,0.13623116727948667
35,Other,Others,0,<50K,0,0,Good,1,1,2023,25000.0,3,Other,0,0.06751533930353386
35,Other,Others,0,<50K,0,1,Good,1,1,2024,25000.0,3,Other,0,0.6648340799073553
35,Other,Others,0,<50K,0,0,Good,1,1,2025,25000.0,3,Other,0,-0.002011838271148116
36,Jharkhand,Banaras Zardozi,0,200K+,0,0,Good,1,1,2015,250000.0,3,East,0,0.03343734484348078
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,1,Good,1,1,2016,75000.0,3,East,0,0.5115518351052455
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2017,75000.0,3,East,0,0.02921235610626632
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2018,75000.0,3,East,0,0.0006376300735889385
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2019,75000.0,3,East,0,-0.09587761378573806
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2020,75000.0,3,East,0,0.027318020932045706
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2021,75000.0,3,East,0,0.05140621451810841
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2022,75000.0,3,East,0,0.0006854503376815841
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2023,75000.0,3,East,0,-0.06864751422340029
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2024,75000.0,3,East,0,0.095831064735924
36,Jharkhand,Banaras Zardozi,0,200K+,0,0,Good,1,1,2025,250000.0,3,East,0,-0.10857701194105468
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2015,75000.0,3,East,1,0.684842049094401
37,Bihar,Madhubani Paintings,1,<50K,0,1,Good,1,1,2016,25000.0,3,East,0,0.5305055436266582
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2017,75000.0,3,East,3,0.6487871333799093
37,Bihar,Madhubani Paintings,1,100K-200K,0,1,Good,1,1,2018,150000.0,3,East,2,0.650825432598213
37,Bihar,Madhubani Paintings,1,100K-200K,0,1,Good,1,1,2019,150000.0,3,East,3,0.5551998195582396
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2020,75000.0,3,East,9,0.5081722610849009
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2021,75000.0,3,East,2,0.8012409189153978
37,Bihar,Madhubani Paintings,1,200K+,0,1,Good,1,1,2022,250000.0,3,East,2,0.5292794067490304
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2023,75000.0,3,East,6,0.6730994914563837
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2024,75000.0,3,East,7,0.47612991481507927
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2025,75000.0,3,East,4,0.7520118010975814
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2015,75000.0,3,North,1,0.948441266210714
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2016,75000.0,3,North,0,0.9701823208517525
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2017,75000.0,3,North,0,1.0847636541067125
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,0,Good,1,1,2018,75000.0,3,North,3,0.30628772896455514
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2019,75000.0,3,North,0,0.9540817607665851
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,North,2,0.8037999031532769
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,North,7,1.1916080077354914
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,0,Good,1,1,2022,75000.0,3,North,7,0.5715322984016813
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2023,75000.0,3,North,10,1.0398869960764376
38,Uttar Pradesh,Chikan Craft,1,200K+,1,1,Good,1,1,2024,250000.0,3,North,8,1.0015115398787975
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2025,75000.0,3,North,7,0.9917107622800144
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2015,25000.0,3,East,0,0.5178128996482487
39,West Bengal,Others,0,<50K,1,1,Good,1,1,2016,25000.0,3,East,0,1.1130330117189153
39,West Bengal,Others,0,200K+,1,1,Good,1,1,2017,250000.0,3,East,0,0.9394464374818318
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2018,25000.0,3,East,0,0.3944422273748558
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2019,25000.0,3,East,0,0.27328233574630634
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2020,25000.0,3,East,0,0.3644222448965911
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2021,25000.0,3,East,0,0.5623128135368239
39,West Bengal,Others,0,50K-100K,1,0,Good,1,1,2022,75000.0,3,East,0,0.244718780771834
39,West Bengal,Others,0,50K-100K,1,1,Good,1,1,2023,75000.0,3,East,0,0.9975286219324754
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2024,25000.0,3,East,0,0.46797278850182233
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2025,25000.0,3,East,0,0.4305515470790776
40,Telangana,Banaras Zardozi,0,50K-100K,0,0,,1,1,2015,75000.0,2,South,0,-0.17149094563108613
40,Telangana,Banaras Zardozi,0,<50K,0,0,,1,1,2016,25000.0,2,South,0,0.0416504552632381
40,Telangana,Banaras Zardozi,0,50K-100K,0,0,,1,1,2017,75000.0,2,South,0,-0.07825282768002892
40,Telangana,Banaras Zardozi,0,<50K,0,0,,1,1,2018,25000.0,2,South,0,-0.11308236671476463
40,Telangana,Banaras Zardozi,0,<50K,0,0,,1,1,2019,25000.0,2,South,0,0.09783494018515027
40,Telangana,Banaras Zardozi,0,<50K,0,0,,1,1,2020,25000.0,2,South,0,0.03069887107349292
40,Telangana,Banaras Zardozi,0,<50K,0,0,,1,1,2021,25000.0,2,South,0,0.03772924702831268
40,Telangana,Banaras Zardozi,0,50K-100K,0,0,,1,1,2022,75000.0,2,South,0,-0.12852819415557082
40,Telangana,Banaras Zardozi,0,100K-200K,0,0,,1,1,2023,150000.0,2,South,0,-0.010343543723357052
40,Telangana,Banaras Zardozi,0,<50K,0,0,,1,1,2024,25000.0,2,South,0,0.25046584556853674
40,Telangana,Banaras Zardozi,0,<50K,0,0,,1,1,2025,25000.0,2,South,0,-0.045297777468628814
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2015,75000.0,3,North,0,0.6968859534503968
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2016,75000.0,3,North,0,0.6289161116154975
41,Uttar Pradesh,Others,0,50K-100K,0,0,Good,1,1,2017,75000.0,3,North,0,0.029419473246969557
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2018,75000.0,3,North,0,0.47144499832138503
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2019,75000.0,3,North,0,0.7502543199796535
41,Uttar Pradesh,Others,0,200K+,0,1,Good,1,1,2020,250000.0,3,North,0,0.4851854270112707
41,Uttar Pradesh,Others,0,<50K,0,1,Good,1,1,2021,25000.0,3,North,0,0.7560776100574282
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,North,0,0.800496496183913
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2023,75000.0,3,North,0,0.6010086745692815
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2024,75000.0,3,North,0,0.6050646807932586
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2025,75000.0,3,North,0,0.6940797444785846
42,Karnataka,Others,0,50K-100K,1,0,Good,1,1,2015,75000.0,3,South,0,0.6129087035828447
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2016,75000.0,3,South,0,1.2338062549814919
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2017,75000.0,3,South,0,0.9887117285798446
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2018,75000.0,3,South,0,0.8530057928992981
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2019,75000.0,3,South,0,0.8860084503256893
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2020,75000.0,3,South,0,1.0089034131226053
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2021,75000.0,3,South,0,1.0248801800156675
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2022,75000.0,3,South,0,1.0139580450770207
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2023,75000.0,3,South,0,0.9992421578779325
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2024,75000.0,3,South,0,0.9255568906324384
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2025,75000.0,3,South,0,0.8866690635922667
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2015,,3,North,2,0.45227574597419773
43,Uttar Pradesh,Banaras Zardozi,1,50K-100K,0,1,Good,1,1,2016,75000.0,3,North,4,0.6861785949464745
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2017,,3,North,5,0.6638947249443561
43,Uttar Pradesh,Banaras Zardozi,1,100K-200K,0,1,Good,1,1,2018,150000.0,3,North,4,0.4951140832905434
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2019,,3,North,7,0.6253498509281209
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2020,,3,North,8,0.6115321125972585
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2021,,3,North,6,0.6630374176493455
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,0,Good,1,1,2022,,3,North,8,-0.16638838560697533
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2023,,3,North,8,0.5751400433049771
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2024,,3,North,12,0.5684245009967434
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2025,,3,North,7,0.6399124636633149
44,Other,Others,1,<50K,0,0,Good,1,1,2015,25000.0,3,Other,1,0.10447276876653795
44,Other,Others,1,<50K,0,0,Good,1,1,2016,25000.0,3,Other,4,0.08552226407498614
44,Other,Others,1,<50K,0,0,Good,1,1,2017,25000.0,3,Other,6,0.01970055296793992
44,Other,Others,1,<50K,0,1,Good,1,1,2018,25000.0,3,Other,1,0.7136338092741816
44,Other,Others,1,<50K,0,0,Good,1,1,2019,25000.0,3,Other,5,0.004018198443322574
44,Other,Others,1,<50K,0,0,Good,1,1,2020,25000.0,3,Other,4,-0.0903161932843904
44,Other,Others,1,<50K,0,0,Good,1,1,2021,25000.0,3,Other,2,-0.01578955881480227
44,Other,Others,1,<50K,0,0,Good,1,1,2022,25000.0,3,Other,4,-0.11919575337074527
44,Other,Others,1,<50K,0,0,Good,1,1,2023,25000.0,3,Other,12,0.08539210432316044
44,Other,Others,1,<50K,0,0,Good,1,1,2024,25000.0,3,Other,7,-0.08285349985760943
44,Other,Others,1,<50K,0,0,Good,1,1,2025,25000.0,3,Other,1,0.04983281931901016
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2015,25000.0,3,East,0,-0.048590021899961276
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2016,25000.0,3,East,0,0.10154662859971215
45,Bihar,Chikan Craft,0,<50K,0,1,Good,1,1,2017,25000.0,3,East,0,0.6302363457280785
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2018,25000.0,3,East,0,-0.048115996463499594
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2019,25000.0,3,East,0,-0.24078863914383375
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2020,25000.0,3,East,0,0.06515633123959486
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2021,25000.0,3,East,0,0.0028986009961430854
